433,Kajaani Airport,Kajaani,Finland,KAJ,64.2855,27.6924
434,Kauhajoki Airport,Kauhajoki,Finland,KHJ,62.462502,22.393101
435,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,63.721199,23.143101
437,Kuusamo Airport,Kuusamo,Finland,KAO,65.987602,29.239401
438,Kittilä Airport,Kittila,Finland,KTT,67.700996,24.8468
439,Kuopio Airport,Kuopio,Finland,KUO,63.007099,27.7978
440,Lahti Vesivehmaa Airport,Vesivehmaa,Finland,QLF,61.144199,25.693501
441,Lappeenranta Airport,Lappeenranta,Finland,LPP,61.044601,28.144743
442,Mariehamn Airport,Mariehamn,Finland,MHQ,60.1222,19.898199
444,Mikkeli Airport,Mikkeli,Finland,MIK,61.6866,27.201799
446,Oulu Airport,Oulu,Finland,OUL,64.930099,25.354601
448,Pori Airport,Pori,Finland,POR,61.4617,21.799999
453,Rovaniemi Airport,Rovaniemi,Finland,RVN,66.564796,25.8304
455,Savonlinna Airport,Savonlinna,Finland,SVL,61.9431,28.945101
457,Sodankyla Airport,Sodankyla,Finland,SOT,67.394997,26.619101
458,Tampere-Pirkkala Airport,Tampere,Finland,TMP,61.414101,23.604401
460,Turku Airport,Turku,Finland,TKU,60.514099,22.2628
461,Utti Air Base,Utti,Finland,UTI,60.8964,26.9384
462,Vaasa Airport,Vaasa,Finland,VAA,63.050701,21.762199
463,Varkaus Airport,Varkaus,Finland,VRK,62.171101,27.868601
464,Ylivieska Airfield,Ylivieska-raudaskyla,Finland,YLI,64.054722,24.725278
465,Belfast International Airport,Belfast,United Kingdom,BFS,54.657501,-6.21583
466,St Angelo Airport,Enniskillen,United Kingdom,ENK,54.398899,-7.65167
467,George Best Belfast City Airport,Belfast,United Kingdom,BHD,54.618099,-5.8725
468,City of Derry Airport,Londonderry,United Kingdom,LDY,55.042801,-7.16111
469,Birmingham International Airport,Birmingham,United Kingdom,BHX,52.453899,-1.74803
470,Coventry Airport,Coventry,United Kingdom,CVT,52.369701,-1.47972
472,Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,51.894199,-2.16722
475,Cotswold Airport,Pailton,United Kingdom,GBA,51.668095,-2.05694
478,Manchester Airport,Manchester,United Kingdom,MAN,53.353699,-2.27495
481,Newquay Cornwall Airport,Newquai,United Kingdom,NQY,50.440601,-4.99541
482,RAF Lyneham,Lyneham,United Kingdom,LYE,51.5051,-1.99343
486,RNAS Yeovilton,Yeovilton,United Kingdom,YEO,51.009399,-2.63882
487,Haverfordwest Airport,Haverfordwest,United Kingdom,HAW,51.833099,-4.96111
488,Cardiff International Airport,Cardiff,United Kingdom,CWL,51.396702,-3.34333
489,Swansea Airport,Swansea,United Kingdom,SWS,51.605301,-4.06783
490,Bristol Airport,Bristol,United Kingdom,BRS,51.382702,-2.71909
491,Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,53.333599,-2.84972
492,London Luton Airport,London,United Kingdom,LTN,51.874699,-0.368333
493,Plymouth City Airport,Plymouth,United Kingdom,PLH,50.422798,-4.10583
494,Bournemouth Airport,Bournemouth,United Kingdom,BOH,50.779999,-1.8425
495,Southampton Airport,Southampton,United Kingdom,SOU,50.950298,-1.3568
496,Lasham Airport,Lasham,United Kingdom,QLA,51.187199,-1.0335
497,Alderney Airport,Alderney,Guernsey,ACI,49.706104,-2.21472
498,Guernsey Airport,Guernsey,Guernsey,GCI,49.435001,-2.60197
499,Jersey Airport,Jersey,Jersey,JER,49.207901,-2.19551
500,Shoreham Airport,Shoreham By Sea,United Kingdom,ESH,50.835602,-0.297222
501,London Biggin Hill Airport,Biggin Hill,United Kingdom,BQH,51.330799,0.0325
502,London Gatwick Airport,London,United Kingdom,LGW,51.148102,-0.190278
503,London City Airport,London,United Kingdom,LCY,51.505299,0.055278
504,Farnborough Airport,Farnborough,United Kingdom,FAB,51.275799,-0.776333
506,Blackbushe Airport,Blackbushe,United Kingdom,BBS,51.323898,-0.8475
507,London Heathrow Airport,London,United Kingdom,LHR,51.4706,-0.461941
508,Southend Airport,Southend,United Kingdom,SEN,51.5714,0.695556
509,Lydd Airport,Lydd,United Kingdom,LYX,50.9561,0.939167
510,Kent International Airport,Manston,United Kingdom,MSE,51.342201,1.34611
512,Carlisle Airport,Carlisle,United Kingdom,CAX,54.9375,-2.80917
514,Blackpool International Airport,Blackpool,United Kingdom,BLK,53.771702,-3.02861
515,Humberside Airport,Humberside,United Kingdom,HUY,53.574402,-0.350833
516,Barrow Walney Island Airport,Barrow Island,United Kingdom,BWF,54.128611,-3.2675
517,Leeds Bradford Airport,Leeds,United Kingdom,LBA,53.865898,-1.66057
518,Warton Airport,Warton,United Kingdom,WRT,53.745098,-2.88306
519,Hawarden Airport,Hawarden,United Kingdom,CEG,53.178101,-2.97778
520,Isle of Man Airport,Isle Of Man,Isle of Man,IOM,54.083302,-4.62389
521,Newcastle Airport,Newcastle,United Kingdom,NCL,55.037498,-1.69167
522,Durham Tees Valley Airport,Teesside,United Kingdom,MME,54.509201,-1.42941
523,East Midlands Airport,East Midlands,United Kingdom,EMA,52.8311,-1.32806
529,Kirkwall Airport,Kirkwall,United Kingdom,KOI,58.957802,-2.905
530,Sumburgh Airport,Sumburgh,United Kingdom,LSI,59.878899,-1.29556
531,Wick Airport,Wick,United Kingdom,WIC,58.4589,-3.09306
532,Aberdeen Dyce Airport,Aberdeen,United Kingdom,ABZ,57.2019,-2.19778
533,Inverness Airport,Inverness,United Kingdom,INV,57.5425,-4.0475
534,Glasgow International Airport,Glasgow,United Kingdom,GLA,55.871899,-4.43306
535,Edinburgh Airport,Edinburgh,United Kingdom,EDI,55.950001,-3.3725
536,Islay Airport,Islay,United Kingdom,ILY,55.6819,-6.25667
537,Glasgow Prestwick Airport,Prestwick,United Kingdom,PIK,55.509399,-4.58667
538,Benbecula Airport,Benbecula,United Kingdom,BEB,57.481098,-7.36278
539,Scatsta Airport,Scatsta,United Kingdom,SCS,60.4328,-1.29611
540,Dundee Airport,Dundee,United Kingdom,DND,56.452499,-3.02583
541,Stornoway Airport,Stornoway,United Kingdom,SYY,58.215599,-6.33111
542,Tiree Airport,Tiree,United Kingdom,TRE,56.499199,-6.86917
543,RAF Leuchars,Leuchars,United Kingdom,ADX,56.372898,-2.86844
544,RAF Lossiemouth,Lossiemouth,United Kingdom,LMO,57.7052,-3.33917
545,Cambridge Airport,Cambridge,United Kingdom,CBG,52.205002,0.175
547,Norwich International Airport,Norwich,United Kingdom,NWI,52.6758,1.28278
548,London Stansted Airport,London,United Kingdom,STN,51.884998,0.235
552,Exeter International Airport,Exeter,United Kingdom,EXT,50.734402,-3.41389
553,Bristol Filton Airport,Bristol,United Kingdom,FZO,51.519402,-2.59083
554,Oxford (Kidlington) Airport,Oxford,United Kingdom,OXF,51.836899,-1.32
555,RAF Benson,Benson,United Kingdom,BEX,51.616402,-1.09583
556,RAF Lakenheath,Lakenheath,United Kingdom,LKZ,52.409302,0.561
557,RAF Mildenhall,Mildenhall,United Kingdom,MHZ,52.3619,0.486406
559,RAF Wyton,Wyton,United Kingdom,QUY,52.357201,-0.107833
560,RAF Fairford,Fairford,United Kingdom,FFD,51.682201,-1.79003
561,RAF Brize Norton,Brize Norton,United Kingdom,BZZ,51.75,-1.58362
562,RAF Odiham,Odiham,United Kingdom,ODH,51.2341,-0.942825
564,RAF Northolt,Northolt,United Kingdom,NHT,51.553001,-0.418167
565,RAF Coningsby,Coningsby,United Kingdom,QCY,53.092999,-0.166014
569,RAF Honington,Honington,United Kingdom,BEQ,52.342602,0.772939
571,RAF Scampton,Scampton,United Kingdom,SQZ,53.3078,-0.550833
573,RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,HRT,54.048901,-1.25275
574,RAF Waddington,Waddington,United Kingdom,WTN,53.166199,-0.523811
578,RAF Marham,Marham,United Kingdom,KNF,52.648395,0.550692
579,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,MPN,-51.8228,-58.447201
580,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,52.308601,4.76389
582,Maastricht Aachen Airport,Maastricht,Netherlands,MST,50.911701,5.77014
585,Eindhoven Airport,Eindhoven,Netherlands,EIN,51.4501,5.37453
586,Eelde Airport,Groningen,Netherlands,GRQ,53.119701,6.57944
587,Gilze Rijen Air Base,Gilze-rijen,Netherlands,GLZ,51.567402,4.93183
588,De Kooy Airport,De Kooy,Netherlands,DHR,52.923401,4.78062
589,Lelystad Airport,Lelystad,Netherlands,LEY,52.4603,5.52722
590,Leeuwarden Air Base,Leeuwarden,Netherlands,LWR,53.2286,5.76056
591,Rotterdam The Hague Airport,Rotterdam,Netherlands,RTM,51.956902,4.43722
592,Soesterberg Air Base,Soesterberg,Netherlands,UTC,52.1273,5.27619
593,Twente Airport,Enschede,Netherlands,ENS,52.275833,6.889167
594,Valkenburg Naval Air Base,Valkenburg,Netherlands,LID,52.1661,4.41794
595,Woensdrecht Air Base,Woensdrecht,Netherlands,WOE,51.4491,4.34203
596,Cork Airport,Cork,Ireland,ORK,51.841301,-8.49111
597,Galway Airport,Galway,Ireland,GWY,53.300201,-8.94159
599,Dublin Airport,Dublin,Ireland,DUB,53.421299,-6.27007
600,Ireland West Knock Airport,Connaught,Ireland,NOC,53.910301,-8.81849
601,Kerry Airport,Kerry,Ireland,KIR,52.180901,-9.52378
603,Shannon Airport,Shannon,Ireland,SNN,52.702,-8.92482
604,Sligo Airport,Sligo,Ireland,SXL,54.280201,-8.59921
605,Waterford Airport,Waterford,Ireland,WAT,52.187199,-7.08696
607,Aarhus Airport,Aarhus,Denmark,AAR,56.299999,10.619
608,Billund Airport,Billund,Denmark,BLL,55.740299,9.15178
609,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,55.617901,12.656
610,Esbjerg Airport,Esbjerg,Denmark,EBJ,55.525902,8.5534
612,Karup Airport,Karup,Denmark,KRP,56.297501,9.12463
613,Læsø Airport,Laeso,Denmark,BYR,57.277199,11.0001
614,Lolland Falster Maribo Airport,Maribo,Denmark,MRW,54.699299,11.4401
615,Odense Airport,Odense,Denmark,ODE,55.4767,10.3309
617,Copenhagen Roskilde Airport,Copenhagen,Denmark,RKE,55.585602,12.1314
618,Bornholm Airport,Ronne,Denmark,RNN,55.063301,14.7596
619,Sønderborg Airport,Soenderborg,Denmark,SGD,54.964401,9.79173
621,Skrydstrup Air Base,Skrydstrup,Denmark,SKS,55.221048,9.26702
622,Skive Airport,Skive,Denmark,SQW,56.550201,9.17298
623,Thisted Airport,Thisted,Denmark,TED,57.068802,8.70522
625,Vagar Airport,Vagar,Faroe Islands,FAE,62.063599,-7.27722
627,Stauning Airport,Stauning,Denmark,STA,55.990101,8.35391
628,Aalborg Airport,Aalborg,Denmark,AAL,57.092759,9.849243
629,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,LUX,49.623333,6.204444
630,Ålesund Airport,Alesund,Norway,AES,62.5625,6.1197
631,Andøya Airport,Andoya,Norway,ANX,69.292503,16.144199
632,Alta Airport,Alta,Norway,ALF,69.976097,23.3717
634,Brønnøysund Airport,Bronnoysund,Norway,BNN,65.461098,12.2175
635,Bodø Airport,Bodo,Norway,BOO,67.269203,14.3653
636,Bergen Airport Flesland,Bergen,Norway,BGO,60.2934,5.21814
637,Båtsfjord Airport,Batsfjord,Norway,BJF,70.600502,29.691401
638,Kristiansand Airport,Kristiansand,Norway,KRS,58.204201,8.08537
639,Geilo Airport Dagali,Geilo,Norway,DLD,60.417301,8.51835
640,Bardufoss Airport,Bardufoss,Norway,BDU,69.055801,18.5404
641,Harstad/Narvik Airport, Evenes,Harstad/Narvik,Norway,"ENEV",68.491302
642,Leirin Airport,Fagernes,Norway,VDB,61.015598,9.28806
643,Florø Airport,Floro,Norway,FRO,61.583599,5.02472
644,Oslo Lufthavn,Oslo,Norway,OSL,60.121,11.0502
645,Haugesund Airport,Haugesund,Norway,HAU,59.345299,5.20836
646,Hasvik Airport,Hasvik,Norway,HAA,70.486702,22.1397
647,Kristiansund Airport (Kvernberget),Kristiansund,Norway,KSU,63.111801,7.82452
649,Kirkenes Airport (Høybuktmoen),Kirkenes,Norway,KKN,69.7258,29.8913
650,Lista Airport,Farsund,Norway,FAN,58.099499,6.62605
651,Molde Airport,Molde,Norway,MOL,62.744701,7.2625
652,Mosjøen Airport (Kjærstad),Mosjoen,Norway,MJF,65.783997,13.2149
653,Banak Airport,Lakselv,Norway,LKL,70.068802,24.973499
654,Notodden Airport,Notodden,Norway,NTB,59.565701,9.21222
655,Ørland Airport,Orland,Norway,OLA,63.698898,9.604
656,Røros Airport,Roros,Norway,RRS,62.5784,11.3423
657,Moss Airport, Rygge,Rygge,Norway,"ENRY",59.378817
658,Svalbard Airport, Longyear,Svalbard,Norway,"ENSB",78.246101
659,Skien Airport,Skien,Norway,SKE,59.185001,9.56694
660,Stord Airport,Stord,Norway,SRP,59.791901,5.34085
662,Sandnessjøen Airport (Stokka),Sandnessjoen,Norway,SSJ,65.956802,12.4689
663,Tromsø Airport,,Tromso,Norway,"ENTC",69.683296
664,Sandefjord Airport, Torp,Sandefjord,Norway,"ENTO",59.186699
665,Trondheim Airport Værnes,Trondheim,Norway,TRD,63.457802,10.924
666,Stavanger Airport Sola,Stavanger,Norway,SVG,58.876701,5.63778
668,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,GDN,54.377602,18.4662
669,Kraków John Paul II International Airport,Krakow,Poland,KRK,50.077702,19.7848
671,Katowice International Airport,Katowice,Poland,KTW,50.4743,19.08
674,Poznań-Ławica Airport,Poznan,Poland,POZ,52.421001,16.8263
675,Rzeszów-Jasionka Airport,Rzeszow,Poland,RZE,50.110001,22.018999
676,Szczecin-Goleniów ""Solidarność"" Airport,Szczecin,Poland,SZZ,53.584702,14.9022
677,Redzikowo Air Base,Slupsk,Poland,OSP,54.478901,17.1075
679,Warsaw Chopin Airport,Warsaw,Poland,WAW,52.165699,20.9671
680,Copernicus Wrocław Airport,Wroclaw,Poland,WRO,51.102699,16.885799
681,Zielona Góra-Babimost Airport,Zielona Gora,Poland,IEG,52.1385,15.7986
685,Ronneby Airport,Ronneby,Sweden,RNB,56.266701,15.265
687,Gothenburg-Landvetter Airport,Gothenborg,Sweden,GOT,57.6628,12.2798
688,Jönköping Airport,Joenkoeping,Sweden,JKG,57.757599,14.0687
690,Lidköping-Hovby Airport,Lidkoping,Sweden,LDK,58.4655,13.1744
691,Gothenburg City Airport,Gothenborg,Sweden,GSE,57.7747,11.8704
692,Skövde Airport,Skovde,Sweden,KVB,58.456402,13.9727
693,Trollhättan-Vänersborg Airport,Trollhattan,Sweden,THN,58.3181,12.345
697,Karlskoga Airport,Karlskoga,Sweden,KSK,59.345901,14.4959
698,Mora Airport,Mora,Sweden,MXX,60.957901,14.5114
699,Stockholm Skavsta Airport,Stockholm,Sweden,NYO,58.788601,16.912201
703,Kristianstad Airport,Kristianstad,Sweden,KID,55.9217,14.0855
705,Oskarshamn Airport,Oskarshamn,Sweden,OSK,57.350498,16.497999
707,Kalmar Airport,Kalkmar,Sweden,KLR,56.685501,16.2876
708,Malmö Sturup Airport,Malmoe,Sweden,MMX,55.536305,13.376198
709,Halmstad Airport,Halmstad,Sweden,HAD,56.691101,12.8202
711,Växjö Kronoberg Airport,Vaxjo,Sweden,VXO,56.9291,14.728
714,Sveg Airport,Sveg,Sweden,EVG,62.047798,14.4229
715,Gällivare Airport,Gallivare,Sweden,GEV,67.132401,20.8146
716,Hudiksvall Airport,Hudiksvall,Sweden,HUV,61.768101,17.0807
718,Kramfors Sollefteå Airport,Kramfors,Sweden,KRF,63.048599,17.7689
719,Lycksele Airport,Lycksele,Sweden,LYC,64.548302,18.7162
721,Sundsvall-Härnösand Airport,Sundsvall,Sweden,SDL,62.528099,17.443899
722,Örnsköldsvik Airport,Ornskoldsvik,Sweden,OER,63.408298,18.99
724,Kiruna Airport,Kiruna,Sweden,KRN,67.821999,20.3368
726,Skellefteå Airport,Skelleftea,Sweden,SFT,64.624802,21.0769
728,Umeå Airport,Umea,Sweden,UME,63.791801,20.282801
729,Vilhelmina Airport,Vilhelmina,Sweden,VHM,64.579102,16.833599
730,Arvidsjaur Airport,Arvidsjaur,Sweden,AJR,65.590302,19.2819
731,Örebro Airport,Orebro,Sweden,ORB,59.223701,15.038
733,Stockholm Västerås Airport,Vasteras,Sweden,VST,59.589401,16.6336
734,Luleå Airport,Lulea,Sweden,LLA,65.5438,22.122
737,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,59.651901,17.9186
738,Stockholm-Bromma Airport,Stockholm,Sweden,BMA,59.354401,17.9417
739,Borlange Airport,Borlange,Sweden,BLE,60.422001,15.5152
740,Hultsfred Airport,Hultsfred,Sweden,HLF,57.525799,15.8233
741,Gävle Sandviken Airport,Gavle,Sweden,GVX,60.5933,16.951401
742,Linköping City Airport,Linkoeping,Sweden,LPI,58.4062,15.6805
743,Norrköping Airport,Norrkoeping,Sweden,NRK,58.5863,16.250601
745,Eskilstuna Airport,Eskilstuna,Sweden,EKT,59.351101,16.708401
746,Visby Airport,Visby,Sweden,VBY,57.6628,18.346201
750,Spangdahlem Air Base,Spangdahlem,Germany,SPM,49.972698,6.6925
751,Ramstein Air Base,Ramstein,Germany,RMS,49.436901,7.60028
753,[Duplicate] Giebelstadt Army Air Field,Giebelstadt,Germany,GHF,49.648102,9.96649
755,Celle Airport,Celle,Germany,ZCN,52.591202,10.0221
757,Fritzlar Airport,Fritzlar,Germany,FRZ,51.1146,9.286
764,Hanau Army Air Field,Hanau,Germany,ZNF,50.169201,8.96159
766,Flugplatz Kitzingen,Kitzingen,Germany,KZG,49.743099,10.2006
767,Nordholz Naval Airbase,Nordholz,Germany,FCN,53.7677,8.6585
769,Geilenkirchen Air Base,Geilenkirchen,Germany,GKE,50.9608,6.04242
772,Rostock-Laage Airport,Laage,Germany,RLG,53.918201,12.2783
774,Schleswig Air Base,Schleswig,Germany,WBG,54.459301,9.51633
780,Wiesbaden Army Airfield,Wiesbaden,Germany,WIE,50.049801,8.3254
784,Fürstenfeldbruck Air Base,Fuerstenfeldbruck,Germany,FEL,48.205555,11.266944
786,Ingolstadt Manching Airport,Ingolstadt,Germany,IGS,48.715698,11.534
789,Gütersloh Air Base,Guetersloh,Germany,GUT,51.922798,8.30633
790,Alexander Bay Airport,Alexander Bay,South Africa,ALJ,-28.575001,16.5333
791,Aggeneys Airport,Aggeneys,South Africa,AGZ,-29.281799,18.8139
793,Bisho Airport,Bisho,South Africa,BIY,-32.897099,27.2791
794,Bram Fischer International Airport,Bloemfontein,South Africa,BFN,-29.092699,26.302401
797,Cape Town International Airport,Cape Town,South Africa,CPT,-33.964802,18.6017
799,King Shaka International Airport,Durban,South Africa,DUR,-29.614444,31.119722
800,Ben Schoeman Airport,East London,South Africa,ELS,-33.035599,27.825899
802,Ficksburg Sentraoes Airport,Ficksburg,South Africa,FCB,-28.823099,27.908899
803,Grand Central Airport,Johannesburg,South Africa,GCJ,-25.9863,28.1401
804,George Airport,George,South Africa,GRJ,-34.0056,22.378902
810,Harrismith Airport,Harrismith,South Africa,HRS,-28.2351,29.106199
811,Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,HDS,-24.368601,31.0487
813,OR Tambo International Airport,Johannesburg,South Africa,JNB,-26.1392,28.246
814,P C Pelser Airport,Klerksdorp,South Africa,KXE,-26.871099,26.718
815,Kimberley Airport,Kimberley,South Africa,KIM,-28.802799,24.7652
818,Johan Pienaar Airport,Kuruman,South Africa,KMH,-27.456699,23.4114
819,Kleinsee Airport,Kleinsee,South Africa,KLZ,-29.6884,17.094
820,Lanseria Airport,Johannesburg,South Africa,HLA,-25.938499,27.9261
823,Langebaanweg Airport,Langebaanweg,South Africa,SDB,-32.968899,18.160299
824,Ladysmith Airport,Ladysmith,South Africa,LAY,-28.581699,29.749701
827,Margate Airport,Margate,South Africa,MGH,-30.857401,30.343
831,Riverside Airport,Malalane,South Africa,LLE,-25.43,31.5767
833,Mkuze Airport,Mkuze,South Africa,MZQ,-27.626101,32.0443
834,Newcastle Airport,Newcastle,South Africa,NCS,-27.770599,29.9769
836,Overberg Airport,Overberg,South Africa,OVG,-34.554901,20.2507
837,Oudtshoorn Airport,Oudtshoorn,South Africa,OUH,-33.606998,22.188999
838,Port Elizabeth Airport,Port Elizabeth,South Africa,PLZ,-33.984901,25.6173
839,Plettenberg Bay Airport,Plettenberg Bay,South Africa,PBZ,-34.08816,23.328723
840,Hendrik Van Eck Airport,Phalaborwa,South Africa,PHW,-23.937201,31.155399
842,Port St Johns Airport,Port Saint Johns,South Africa,JOH,-31.6059,29.5198
843,Pietermaritzburg Airport,Pietermaritzburg,South Africa,PZB,-29.649,30.398701
844,Pilanesberg International Airport,Pilanesberg,South Africa,NTY,-25.333799,27.173401
845,Polokwane International Airport,Potgietersrus,South Africa,PTG,-23.845269,29.458615
846,Potchefstroom Airport,Potchefstroom,South Africa,PCF,-26.671,27.0819
848,Queenstown Airport,Queenstown,South Africa,UTW,-31.9202,26.8822
849,Richards Bay Airport,Richard's Bay,South Africa,RCB,-28.740999,32.092098
851,Robertson Airport,Robertson,South Africa,ROD,-33.812199,19.9028
852,Springbok Airport,Springbok,South Africa,SBU,-29.689301,17.9396
853,Secunda Airport,Secunda,South Africa,ZEC,-26.524099,29.170099
857,Sishen Airport,Sishen,South Africa,SIS,-27.6486,22.9993
859,Skukuza Airport,Skukuza,South Africa,SZK,-24.960899,31.588699
863,Tzaneen Airport,Tzaneen,South Africa,LTA,-23.8244,30.3293
864,Prince Mangosuthu Buthelezi Airport,Ulundi,South Africa,ULD,-28.320601,31.4165
865,Pierre Van Ryneveld Airport,Upington,South Africa,UTN,-28.399099,21.260201
866,K. D. Matanzima Airport,Umtata,South Africa,UTT,-31.546363,28.673355
867,Vryburg Airport,Vryburg,South Africa,VRU,-26.982401,24.7288
868,Virginia Airport,Durban,South Africa,VIR,-29.770599,31.058399
869,Vredendal Airport,Vredendal,South Africa,VRE,-31.641001,18.5448
871,Wonderboom Airport,Pretoria,South Africa,PRY,-25.6539,28.224199
873,Waterkloof Air Force Base,Waterkloof,South Africa,WKF,-25.83,28.2225
877,Francistown Airport,Francistown,Botswana,FRW,-21.159599,27.474501
878,Jwaneng Airport,Jwaneng,Botswana,JWA,-24.602301,24.691
879,Kasane Airport,Kasane,Botswana,BBK,-17.832899,25.162399
880,Maun Airport,Maun,Botswana,MUB,-19.972601,23.431101
881,Sir Seretse Khama International Airport,Gaberone,Botswana,GBE,-24.555201,25.9182
882,Selebi Phikwe Airport,Selebi-phikwe,Botswana,PKW,-22.0583,27.8288
883,Maya-Maya Airport,Brazzaville,Congo (Brazzaville),BZV,-4.2517,15.253
884,Owando Airport,Owando,Congo (Kinshasa),FTX,-0.53135,15.9501
885,Ouesso Airport,Ouesso,Congo (Kinshasa),OUE,1.61599,16.037901
886,Pointe Noire Airport,Pointe-noire,Congo (Brazzaville),PNR,-4.81603,11.8866
887,Matsapha Airport,Manzini,Swaziland,MTS,-26.528999,31.307501
888,Bangui M'Poko International Airport,Bangui,Central African Republic,BGF,4.39848,18.518801
889,Berbérati Airport,Berberati,Central African Republic,BBT,4.22158,15.7864
890,Bata Airport,Bata,Equatorial Guinea,BSG,1.90547,9.80568
891,Malabo Airport,Malabo,Equatorial Guinea,SSG,3.75527,8.70872
892,RAF Ascension Island,Wide Awake,Saint Helena,ASI,-7.9696,-14.3937
893,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,MRU,-20.430201,57.683601
894,Sir Charles Gaetan Duval Airport,Rodriguez Island,Mauritius,RRG,-19.7577,63.361
895,Diego Garcia Naval Support Facility,Diego Garcia Island,British Indian Ocean Territory,NKW,-7.31327,72.411102
